ip,timestamp,endpoint,status_code,response_time_ms,user_agent,is_attack,attack_type
10.0.1.70,2025-05-12 10:07:52.337859,/auth/login,200,144,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.15,2025-05-12 10:07:54.317398,/auth/register,400,80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.0.1.91,2025-05-12 10:07:54.523454,/docs,404,164,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
203.0.1.8,2025-05-12 10:07:55.075492,/auth/login,401,67,Scrapy/2.11.0,1,credential_stuffing
203.0.1.8,2025-05-12 10:07:55.429833,/auth/login,401,71,Go-http-client/1.1,1,credential_stuffing
10.0.1.109,2025-05-12 10:07:55.714689,/api/keys/generate,200,115,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.1.1.10,2025-05-12 10:07:56.119147,/security/rate-limits,200,137,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
203.0.1.9,2025-05-12 10:07:56.192794,/auth/login,401,67,Scrapy/2.11.0,1,credential_stuffing
203.0.1.9,2025-05-12 10:07:56.244074,/auth/login,401,44,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,1,credential_stuffing
192.168.1.1,2025-05-12 10:07:57.767146,/auth/login,401,45,Go-http-client/1.1,1,bruteforce
10.0.1.108,2025-05-12 10:07:57.817730,/security/rate-limits,200,171,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.0.1.89,2025-05-12 10:07:58.533784,/docs,201,136,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
192.168.1.14,2025-05-12 10:07:58.542798,/auth/login,401,45,python-requests/2.31.0,1,bruteforce
203.0.1.9,2025-05-12 10:07:58.564481,/auth/login,401,55,curl/7.88.1,1,credential_stuffing
203.0.1.9,2025-05-12 10:07:59.332673,/users/profile,401,50,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,1,credential_stuffing
203.0.1.9,2025-05-12 10:07:59.590455,/auth/login,401,19,Scrapy/2.11.0,1,credential_stuffing
10.0.1.140,2025-05-12 10:07:59.685630,/analytics/requests,200,57,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.84,2025-05-12 10:07:59.740120,/health,201,183,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
192.168.1.1,2025-05-12 10:08:00.356167,/auth/login,429,45,Go-http-client/1.1,1,bruteforce
10.0.1.87,2025-05-12 10:08:01.249885,/api/keys,200,174,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.1.1.17,2025-05-12 10:08:02.284117,/health,200,103,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
203.0.1.8,2025-05-12 10:08:03.139128,/auth/register,401,56,python-requests/2.31.0,1,credential_stuffing
10.0.1.143,2025-05-12 10:08:03.582765,/health,404,251,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.148,2025-05-12 10:08:03.646300,/api/keys,200,143,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.1.1.5,2025-05-12 10:08:04.411381,/security/blocked-ips,200,130,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.1.1.1,2025-05-12 10:08:05.428780,/security/rate-limits,200,146,python-requests/2.31.0,0,normal
192.168.1.14,2025-05-12 10:08:05.856038,/auth/login,401,50,python-requests/2.31.0,1,bruteforce
172.16.1.8,2025-05-12 10:08:06.448494,/security/blocked-ips,404,64,custom-bot/1.0,1,scraper
10.0.1.99,2025-05-12 10:08:08.828972,/api/keys,200,205,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
192.168.1.1,2025-05-12 10:08:08.985842,/auth/login,401,38,Go-http-client/1.1,1,bruteforce
10.0.1.105,2025-05-12 10:08:09.489804,/analytics/requests,200,236,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.67,2025-05-12 10:08:09.698803,/api/keys/generate,200,207,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
203.0.1.8,2025-05-12 10:08:09.835913,/auth/login,401,47,Java/17.0.1,1,credential_stuffing
10.0.1.92,2025-05-12 10:08:09.860323,/auth/register,200,125,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
192.168.1.14,2025-05-12 10:08:10.076785,/auth/login,401,53,python-requests/2.31.0,1,bruteforce
10.0.1.124,2025-05-12 10:08:10.275495,/health,200,284,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
203.0.1.9,2025-05-12 10:08:10.390807,/auth/register,401,81,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,1,credential_stuffing
192.168.1.1,2025-05-12 10:08:10.758347,/auth/login,401,31,Go-http-client/1.1,1,bruteforce
172.16.1.9,2025-05-12 10:08:10.826598,/users/settings,200,68,custom-bot/1.0,1,scraper
192.168.1.14,2025-05-12 10:08:11.093623,/auth/login,401,65,python-requests/2.31.0,1,bruteforce
10.0.1.95,2025-05-12 10:08:11.261869,/security/blocked-ips,200,187,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.0.1.90,2025-05-12 10:08:11.292592,/users/settings,200,148,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.0.1.30,2025-05-12 10:08:11.293995,/analytics/summary,200,150,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
172.16.1.9,2025-05-12 10:08:11.554026,/docs,200,99,python-requests/2.31.0,1,scraper
172.16.1.4,2025-05-12 10:08:12.028366,/api/keys,200,66,axios/1.6.2,1,scraper
192.168.1.14,2025-05-12 10:08:12.225904,/auth/login,401,39,python-requests/2.31.0,1,bruteforce
192.168.1.14,2025-05-12 10:08:12.468357,/auth/login,429,34,python-requests/2.31.0,1,bruteforce
203.0.1.9,2025-05-12 10:08:13.042597,/auth/login,401,47,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,1,credential_stuffing
172.16.1.4,2025-05-12 10:08:13.254183,/api/keys/generate,500,45,axios/1.6.2,1,scraper
10.1.1.12,2025-05-12 10:08:13.859554,/api/keys,201,107,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.0.1.99,2025-05-12 10:08:13.912110,/auth/login,200,20,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.17,2025-05-12 10:08:13.960528,/api/keys/generate,200,90,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
172.16.1.12,2025-05-12 10:08:14.151832,/users/profile,200,50,curl/7.88.1,1,scraper
172.16.1.8,2025-05-12 10:08:14.241203,/security/rate-limits,200,64,axios/1.6.2,1,scraper
192.168.1.14,2025-05-12 10:08:15.494827,/auth/login,401,46,python-requests/2.31.0,1,bruteforce
192.168.1.1,2025-05-12 10:08:16.467685,/auth/login,401,45,Go-http-client/1.1,1,bruteforce
192.168.1.14,2025-05-12 10:08:17.271038,/auth/login,401,13,python-requests/2.31.0,1,bruteforce
10.0.1.13,2025-05-12 10:08:17.539338,/users/settings,200,224,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
172.16.1.2,2025-05-12 10:08:17.908773,/users/profile,200,58,axios/1.6.2,1,scraper
10.0.1.87,2025-05-12 10:08:18.134494,/security/blocked-ips,200,66,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.120,2025-05-12 10:08:18.205543,/security/blocked-ips,200,111,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.0.1.93,2025-05-12 10:08:18.250076,/users/profile,400,171,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
203.0.1.9,2025-05-12 10:08:19.102541,/auth/login,401,75,python-requests/2.31.0,1,credential_stuffing
203.0.1.9,2025-05-12 10:08:20.285357,/auth/login,401,59,curl/7.88.1,1,credential_stuffing
192.168.1.14,2025-05-12 10:08:20.707557,/auth/login,401,38,python-requests/2.31.0,1,bruteforce
10.0.1.159,2025-05-12 10:08:21.570934,/api/keys,400,100,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.59,2025-05-12 10:08:21.830579,/health,200,58,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.2,2025-05-12 10:08:23.108941,/security/rate-limits,200,129,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.0.1.27,2025-05-12 10:08:23.235326,/docs,200,173,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.22,2025-05-12 10:08:24.199457,/health,200,193,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.4,2025-05-12 10:08:24.896720,/security/blocked-ips,200,73,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.1.1.16,2025-05-12 10:08:26.363897,/analytics/requests,200,132,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.122,2025-05-12 10:08:27.142068,/docs,400,245,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.0.1.109,2025-05-12 10:08:28.534113,/security/rate-limits,200,199,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.0.1.27,2025-05-12 10:08:29.900285,/docs,200,207,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
203.0.1.8,2025-05-12 10:08:30.420799,/auth/login,401,53,python-requests/2.31.0,1,credential_stuffing
10.0.1.153,2025-05-12 10:08:30.897323,/health,500,154,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
203.0.1.9,2025-05-12 10:08:30.961592,/auth/register,401,49,curl/7.88.1,1,credential_stuffing
172.16.1.2,2025-05-12 10:08:31.007382,/users/settings,200,47,python-requests/2.31.0,1,scraper
10.0.1.159,2025-05-12 10:08:31.351974,/docs,200,140,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
203.0.1.9,2025-05-12 10:08:32.032837,/auth/login,429,67,curl/7.88.1,1,credential_stuffing
10.0.1.154,2025-05-12 10:08:32.097316,/auth/login,200,219,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
192.168.1.14,2025-05-12 10:08:33.766545,/auth/login,429,34,python-requests/2.31.0,1,bruteforce
172.16.1.7,2025-05-12 10:08:34.263194,/docs,403,52,Go-http-client/1.1,1,scraper
172.16.1.6,2025-05-12 10:08:34.799434,/security/rate-limits,200,65,PostmanRuntime/7.36.0,1,scraper
10.0.1.143,2025-05-12 10:08:35.138219,/security/blocked-ips,200,271,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.81,2025-05-12 10:08:35.443502,/analytics/requests,200,167,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.59,2025-05-12 10:08:36.032000,/api/keys,200,296,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.1.1.6,2025-05-12 10:08:36.174303,/security/rate-limits,200,92,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.6,2025-05-12 10:08:37.938959,/docs,200,135,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.1.1.17,2025-05-12 10:08:37.947930,/security/rate-limits,200,102,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
172.16.1.7,2025-05-12 10:08:38.086899,/health,200,61,Go-http-client/1.1,1,scraper
10.0.1.171,2025-05-12 10:08:39.101932,/auth/login,201,114,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
172.16.1.1,2025-05-12 10:08:39.737501,/security/rate-limits,200,96,Java/17.0.1,1,scraper
10.0.1.108,2025-05-12 10:08:40.025038,/docs,200,126,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
172.16.1.4,2025-05-12 10:08:40.309358,/analytics/requests,200,73,Java/17.0.1,1,scraper
10.0.1.98,2025-05-12 10:08:40.507314,/users/settings,404,131,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
172.16.1.4,2025-05-12 10:08:41.315178,/analytics/summary,200,59,axios/1.6.2,1,scraper
10.0.1.75,2025-05-12 10:08:41.690965,/security/blocked-ips,200,165,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.59,2025-05-12 10:08:41.937120,/auth/login,200,87,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.175,2025-05-12 10:08:42.282355,/auth/login,200,204,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.0.1.9,2025-05-12 10:08:42.468917,/api/keys/generate,200,169,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.82,2025-05-12 10:08:44.097692,/users/profile,200,187,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
192.168.1.14,2025-05-12 10:08:44.388507,/auth/login,401,39,python-requests/2.31.0,1,bruteforce
192.168.1.14,2025-05-12 10:08:44.567176,/auth/login,429,42,python-requests/2.31.0,1,bruteforce
192.168.1.1,2025-05-12 10:08:45.020533,/auth/login,401,46,Go-http-client/1.1,1,bruteforce
10.0.1.174,2025-05-12 10:08:45.097964,/security/blocked-ips,200,262,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.139,2025-05-12 10:08:45.713849,/health,400,98,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
192.168.1.14,2025-05-12 10:08:45.744068,/auth/login,401,41,python-requests/2.31.0,1,bruteforce
10.1.1.16,2025-05-12 10:08:45.991261,/auth/register,200,196,Go-http-client/1.1,0,normal
10.0.1.174,2025-05-12 10:08:46.060352,/analytics/summary,200,149,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.134,2025-05-12 10:08:46.087461,/health,500,179,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.6,2025-05-12 10:08:46.223679,/security/rate-limits,200,127,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.1.1.11,2025-05-12 10:08:46.285366,/api/keys/generate,200,125,python-requests/2.31.0,0,normal
10.0.1.159,2025-05-12 10:08:46.695700,/security/rate-limits,200,127,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.79,2025-05-12 10:08:47.003384,/auth/register,200,107,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.80,2025-05-12 10:08:47.540301,/docs,200,93,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.0.1.41,2025-05-12 10:08:47.568575,/security/blocked-ips,200,115,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
192.168.1.14,2025-05-12 10:08:47.830328,/auth/login,429,55,python-requests/2.31.0,1,bruteforce
10.0.1.146,2025-05-12 10:08:48.076333,/health,200,254,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.1.1.14,2025-05-12 10:08:48.241396,/users/settings,401,137,python-requests/2.31.0,0,normal
172.16.1.13,2025-05-12 10:08:49.192253,/docs,200,42,curl/7.88.1,1,scraper
172.16.1.9,2025-05-12 10:08:49.298826,/health,200,61,custom-bot/1.0,1,scraper
10.1.1.5,2025-05-12 10:08:49.999988,/auth/register,200,80,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
172.16.1.10,2025-05-12 10:08:50.537673,/security/blocked-ips,404,89,axios/1.6.2,1,scraper
203.0.1.9,2025-05-12 10:08:50.585293,/auth/register,401,80,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,1,credential_stuffing
192.168.1.14,2025-05-12 10:08:50.630958,/auth/login,401,27,python-requests/2.31.0,1,bruteforce
172.16.1.3,2025-05-12 10:08:51.514668,/docs,200,64,curl/7.88.1,1,scraper
10.0.1.138,2025-05-12 10:08:51.866493,/users/profile,200,103,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
172.16.1.6,2025-05-12 10:08:52.062657,/users/profile,403,60,Java/17.0.1,1,scraper
10.0.1.83,2025-05-12 10:08:52.919592,/security/rate-limits,201,147,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.1.1.1,2025-05-12 10:08:53.189090,/health,404,109,Go-http-client/1.1,0,normal
172.16.1.10,2025-05-12 10:08:53.450160,/security/rate-limits,500,49,curl/7.88.1,1,scraper
10.0.1.168,2025-05-12 10:08:53.671837,/api/keys/generate,200,172,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.174,2025-05-12 10:08:53.942214,/auth/login,200,150,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.9,2025-05-12 10:08:54.380364,/security/rate-limits,200,99,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
172.16.1.5,2025-05-12 10:08:54.826533,/security/rate-limits,200,49,Java/17.0.1,1,scraper
192.168.1.14,2025-05-12 10:08:55.879958,/auth/login,401,42,python-requests/2.31.0,1,bruteforce
10.1.1.17,2025-05-12 10:08:56.305810,/users/profile,500,32,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.65,2025-05-12 10:08:56.320167,/health,200,141,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
192.168.1.14,2025-05-12 10:08:56.401801,/auth/login,401,50,python-requests/2.31.0,1,bruteforce
172.16.1.13,2025-05-12 10:08:56.721766,/health,200,76,Java/17.0.1,1,scraper
192.168.1.14,2025-05-12 10:08:56.774749,/auth/login,401,21,python-requests/2.31.0,1,bruteforce
172.16.1.6,2025-05-12 10:08:56.844281,/users/settings,500,41,Java/17.0.1,1,scraper
10.0.1.41,2025-05-12 10:08:57.219822,/security/blocked-ips,200,208,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.83,2025-05-12 10:08:57.377163,/analytics/summary,200,138,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.1.1.7,2025-05-12 10:08:57.539941,/users/settings,201,90,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.14,2025-05-12 10:08:57.746963,/security/rate-limits,200,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.161,2025-05-12 10:08:57.803833,/auth/login,200,170,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
192.168.1.14,2025-05-12 10:08:58.353766,/auth/login,401,30,python-requests/2.31.0,1,bruteforce
10.1.1.2,2025-05-12 10:08:58.804624,/api/keys,200,166,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.0.1.62,2025-05-12 10:08:59.398198,/docs,200,174,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.0.1.117,2025-05-12 10:09:00.085670,/health,201,156,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.31,2025-05-12 10:09:00.466404,/analytics/requests,200,160,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
192.168.1.14,2025-05-12 10:09:01.616881,/auth/login,401,20,python-requests/2.31.0,1,bruteforce
10.0.1.13,2025-05-12 10:09:01.634442,/security/blocked-ips,200,188,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
172.16.1.10,2025-05-12 10:09:03.472708,/users/profile,200,59,curl/7.88.1,1,scraper
172.16.1.10,2025-05-12 10:09:04.498272,/users/settings,200,46,axios/1.6.2,1,scraper
10.0.1.65,2025-05-12 10:09:04.708157,/auth/login,200,114,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.1.1.4,2025-05-12 10:09:05.138577,/api/keys/generate,200,153,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.44,2025-05-12 10:09:05.989352,/analytics/summary,200,247,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.89,2025-05-12 10:09:06.068222,/api/keys,200,176,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.0.1.173,2025-05-12 10:09:06.338283,/security/blocked-ips,200,242,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.29,2025-05-12 10:09:06.486239,/analytics/summary,200,128,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
192.168.1.14,2025-05-12 10:09:08.659107,/auth/login,401,41,python-requests/2.31.0,1,bruteforce
10.0.1.27,2025-05-12 10:09:09.684482,/api/keys,200,168,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.142,2025-05-12 10:09:11.292670,/auth/register,200,157,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.0.1.57,2025-05-12 10:09:12.678051,/security/rate-limits,200,204,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.1.1.11,2025-05-12 10:09:12.693244,/auth/register,404,196,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.0.1.24,2025-05-12 10:09:12.713567,/users/settings,201,115,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.20,2025-05-12 10:09:12.966597,/users/settings,200,51,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.10,2025-05-12 10:09:13.006437,/analytics/requests,200,170,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.6,2025-05-12 10:09:13.008223,/analytics/summary,200,253,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.110,2025-05-12 10:09:14.658945,/api/keys/generate,200,114,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.0.1.46,2025-05-12 10:09:15.493387,/auth/register,200,118,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.0.1.175,2025-05-12 10:09:15.962589,/api/keys,200,190,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.53,2025-05-12 10:09:16.000717,/security/rate-limits,200,131,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
192.168.1.14,2025-05-12 10:09:16.211527,/users/profile,401,40,python-requests/2.31.0,1,bruteforce
10.0.1.90,2025-05-12 10:09:16.252949,/analytics/requests,200,82,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.120,2025-05-12 10:09:16.864019,/health,404,188,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.1.1.6,2025-05-12 10:09:17.381161,/health,200,225,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
192.168.1.13,2025-05-12 10:09:17.415263,/auth/login,401,28,curl/7.88.1,1,bruteforce
10.0.1.78,2025-05-12 10:09:17.511881,/health,200,189,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
172.16.1.7,2025-05-12 10:09:18.535824,/api/v1/data,200,67,Go-http-client/1.1,1,scraper
10.0.1.26,2025-05-12 10:09:19.429629,/health,200,193,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.1.1.9,2025-05-12 10:09:20.344985,/api/keys,404,171,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
172.16.1.7,2025-05-12 10:09:20.350618,/api/v2/data,200,52,curl/7.88.1,1,scraper
10.1.1.15,2025-05-12 10:09:20.515054,/api/keys,401,110,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.85,2025-05-12 10:09:21.244641,/auth/login,200,174,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.160,2025-05-12 10:09:21.405467,/api/keys,200,177,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.0.1.83,2025-05-12 10:09:22.194805,/health,200,88,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
172.16.1.15,2025-05-12 10:09:24.063008,/admin/users,404,72,PostmanRuntime/7.36.0,1,scraper
10.0.1.162,2025-05-12 10:09:27.048232,/auth/register,200,104,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.49,2025-05-12 10:09:27.365448,/docs,200,23,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.109,2025-05-12 10:09:27.527634,/auth/register,200,194,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
